"","businessId","stars","UMM","UMMR","CILowerStars"
"1322","aAG5kJU_8t9QS_pEXPI7sw",4.5,0.301345153613904,1.42426607698663,4.00298052936595
"1323","AAGO39io2Ko0fgr6BhH-yQ",3.5,0.0979709947598482,0.331934823856907,3.04114297720632
"1324","AaKlegu7gmOCD4rEESF76Q",4,0.0782226775535818,0.311968007289185,3.74915887875709
"1325","AAkqVCuUGIP0gvY42_CRYA",1.5,0.0292568516611974,0.0321083257726845,-0.100884243249821
"1326","Aalbsk2pFczUedpRWKUyPw",4.5,0.156446600915679,0.664789794365591,3.97063823508229
"1327","AArmZc2tKoykigR6qncLZA",4.5,0.213432349131901,1.01625230690484,3.58130688448146
"1328","aastrx4llH7kBL97DWfsXA",4,0.050580408192657,0.247689772190937,-8.70620473617469
"1329","ABC57h7Dh1Vy9q3cztAm5A",4.5,0.130089572743286,0.575322735107746,4.13701417315131
"1330","ABDl4FnMRLeSUneGh5nDLw",4.5,0.325361112354226,1.53436033236736,3.9252004273791
"1331","aBjgE5pLhtz4RGGR-IWpGA",4,0.115337693163581,0.552620683086221,3.1886284002805
"1332","aBjWR-Mol58GMsRAdz2Tjw",3.5,0.135036599677876,0.505639598304948,3.09768274091145
"1333","ABrSt3fsirLrUYNVrD3fbQ",3.5,0.141156000657362,0.470832433441354,3.45671463159087
"1334","AbS4rMXc19XJJcXVZDhy7w",3.5,0.124282813814951,0.46176191423683,3.21763440136207
"1335","AbVw6c0--AnAkqh-Sri48w",3.5,0.15772658549426,0.62986836345447,1.90877684735815
"1336","aBXTS-VR3cycANW6qpPu2g",2.5,0.024079776217095,0.0722393286512849,3
"1337","AC1xogsITgaae5ic8B9Ryw",4,0.162494445301314,0.585983407539945,3.52593147010677
"1338","aC9NkbGoMOHiN4ABxEhPBg",4.5,0.0865794061741905,0.424112659903142,3.84376382796868
"1339","acaBJcFEKPmmSDIO6c-ZGQ",3,0.143588323970022,0.287176647940043,2
"1340","ACeo3zxrLN5gFc42NlwS2A",3.5,0.140277141680699,0.177673485837131,-3.40353697299928
"1341","aCKntLjlMtmkYvQYXKi9Kw",4,0.351402207346461,1.4491109001033,3.1886284002805
"1342","aCwCa7QMycZInFChAGU9pQ",4,0.130786499939307,0.481760031161669,3.40082154117063
"1343","acZ2GUh3R_wcu4r3Z5tSCQ",4,0.0843572855113447,0.368159788144995,3.29597145242137
"1344","AD01Y718Orj_vsPQDYXiQg",4,0.300269332233435,1.07993648895932,2.76114936631643
"1345","adEJYiysRmK8eDqnHP9N6A",3.5,0.140994984652801,0.557872994986954,2.58130688448146
"1346","aDgvx-OlL69ltaOAxN4VZQ",4,0.248827895217378,1.10922009220183,3.81324523283293
"1347","ADJIoHN3uLx-JalYl3r3Dw",3.5,0.103951205381547,0.419466793672258,3.3631782997649
"1348","Adjy6wjncsbWpRMo5-FlbQ",4,0.160032803582468,0.643408016119073,3.36443851849419
"1349","AdkS2b4_0le022OtAl-WjA",2.5,0.0105158507051659,0.0420634028206637,4
"1350","adKyTJT-RtaTP0krxLyQwQ",3.5,0.204477892001647,0.821192617086441,3.62940946508577
"1351","ADn_CBhbn2QU3WzFzuXvWg",4.5,0.0590199971265847,0.258343555226901,4.1797478765852
"1352","aDnmvP-GgTD9KECw8ayR-Q",3.5,0.0216857731423401,0.1084288657117,5
"1353","adPVJMkRrS8_3VHQKw5-qw",4,0.139404130050828,0.672878680564065,3.91320121635962
"1354","AdRlwKxtEh30Urmvi0Xk5w",3.5,0.112370327509201,0.425003003487828,3.42164201109865
"1355","Ae4Of0a0eUZ31pDSou9X-w",3.5,0.415321350797373,0.911285403189372,-0.256079346555618
"1356","AE7TfOrefJCI_qTvUoAezA",4,0.0661114607385722,0.257248144014015,3.62641282169389
"1357","AEDOhkPdlVoYu3ImKDVk9g",4.5,0.107558103255134,0.467530466379695,3.58130688448146
"1358","AeoJkr_dlNshB078OepP8w",3,0.115892668299029,0.368160289010455,2.96291270871771
"1359","aeRyndix1wheBlff2FBsMg",4.5,0.0278415495790087,0.13422685222597,3.95534926280298
"1360","aExWPWocqUUW7Hh40H7fnA",4.5,0.0743975669418632,0.301906947045449,2.89911575675018
"1361","aeylHhet5Sfqe9uMrD9IhQ",3.5,0.0728885685819668,0.185827430334403,1.9320801164994
"1362","af7ZkF4r4ywWQF-QTXvsCA",3,0.0968745723026642,0.383420922642506,2.86681726025397
"1363","AfRxSsliEXNp05w4ce4D0w",4,0.0237669544171469,0.0872890323356658,1.51586228824967
"1364","aGaoRZay5PRieFvTK6VkmQ",4.5,0.0743792622624194,0.321957206954787,4.23561702279027
"1365","AgJbkqR-wre409if4fTbWQ",3.5,0.071285810518685,0.264939830023445,2.92116073351189
"1366","AGLuEB0Tqy2gvuyRT2tnlg",3.5,0.011426867856497,0.0421609626845469,0.798231513500359
"1367","agSP4v1MznaVNrIAeL5GIQ",3,0.164764078416401,0.412440485733205,1.74118618399427
"1368","AgvP554bfq5kwp5TghvYmw",4.5,0.0335400193215204,0.145985274311807,3.74076690088895
"1369","Agz-gMJfjCsK5tdKC6FBYQ",3.5,0.13211384043913,0.449818555477601,3.09359786768256
"1370","AH2pJa2nfvxXkfFP1P-waw",3.5,0.130913722260431,0.491472502215308,2.6263599459557
"1371","AhAU7Adweja-ouE9rGNPdQ",4,0.126178815751712,0.346824957513702,2.63909927328731
"1372","aHGcI-KGitnGRco_D_I9Ag",2.5,0.174142938767467,0.457902991849935,2.59868503625378
"1373","ahKN6wh6z2vZsd8C7AyG5A",3,0.102968546225482,0.366232642926675,3.0276609553853
"1374","AhpzPZH3b0PGT9mVoLCQDg",3.5,0.105618309844661,0.342786007025659,3.20483490259228
"1375","AhVAj8F7jjMJcqKD30XwMw",4.5,0.193728544738976,0.966211291035386,3.23244909008351
"1376","AI_rsyiMgnaNPzn_dtCu0w",4,0.211153162428619,0.966719328836397,2.70077173637489
"1377","aI_RzGMU35cFL1St2HgPkw",3.5,0.155408162915081,0.502227112889029,2.91109019736749
"1378","aI8b-8ulVu9VhaINjNb6-Q",2.5,0.0929990209398157,0.221476175768333,1.80153652345533
"1379","AibBhSh7lGTcmy4EzWYTZQ",2,0.0326001606991611,0.0566409853480059,-1.25221060812455
"1380","Aicnm12Zped8nQFXyRRFvw",4,0.146810384263278,0.593815264539937,3.35476927313472
"1381","AIN4FSq5ZM4Il5BzXzMNXg",3.5,0.0907418737864908,0.358885003757777,3.47330510214517
"1382","Aisjvk-fZVwAcGsN4NlviA",3,0.12173835251506,0.563421313524061,2.43360888671711
"1383","aJ2zQMpI026bsEHuA6XgPA",4.5,0.270192944250727,1.10096472125364,-1.85310236808735
"1384","AjE4uM-VaGP3QPCjSjIEaw",3,0.108111375771348,0.411667795748936,2.62873683286904
"1385","ajf3Myr1PKX9RaLS_Ukc8A",2.5,0.0228845717025094,0.0711984614155261,-0.762136813856149
"1386","aJtK7kfK2v7wfuD0a2UfOw",3.5,0.283913103683412,0.621621468314291,-1.12791636693009
"1387","ajvIamc7FSXEE9ifM0GSRA",4,0.185927043166434,0.753555495098475,3.31243303152103
"1388","AjVRPatAHLNwbnx3GWk5Gg",3.5,0.122220108577359,0.484576383410381,3.40766279117018
"1389","AK2oVi1ppr19mWpNkyTs8A",2.5,0.0144997896134998,0.031778255288064,-3.85310236808735
"1390","AKd5OvHajbaxlofM-XE6vw",2.5,0.0509003910431277,0.171089073230468,1.60649564162836
"1391","aKm3gRYlHtl5LysdGi-mag",2.5,0.0273305493200085,0.0490071893487866,-2.5044783458756
"1392","AkOruz5CrCxUmXe1p_WoRg",4,0.112361420333735,0.445146576842839,3.77874776037622
"1393","AkZ-zc7dIOBcaNoQKGcfSg",4,0.185790567655951,0.661010968833063,2.99143887886709
"1394","AlksaJXH23qvwQo0Id23WA",3,0.210557225556239,0.782424556995435,1.51587388522141
"1395","aLMStInNBczJKtIJFMlwJA",3.5,0.144042191885984,0.495242912204984,3.33966069683194
"1396","ALqygKZXxuVWGM23pFAiPQ",2.5,0.0108255001040608,0.0274794075940769,-3.85310236808735
"1397","aLZoFhOmDtonrWJzUzh8TA",3.5,0.189994067098293,0.78398467393233,2.89290464905311
"1398","amHIo_dgGfYk8tr8OhhJvg",3,0.0217926544370194,0.0534233370518189,-2.5044783458756
"1399","amIKbXtk8TCoySw_xBjFKg",4,0.0338910739861971,0.143346800837641,3.673255749641
"1400","amQir2cEG2MV625L0dE8aQ",4,0.0682159680372263,0.264706438112702,3.2955172423548
"1401","amRSuI5tg3JGCI1_YWlRyQ",1.5,0.221545182599367,0.393083716822487,0.489421957920883
"1402","AmzGu4DeUy69_XLbcQqQug",4,0.0122488266632912,0.0604043484213034,1.46489818016703
"1403","Ane4XcpP7aWzhjd8SGiciQ",3.5,0.093241526318329,0.370131305703406,3.59094648401607
"1404","ANeui7NJRkGtrOshX0610w",3,0.253770442798429,0.518852213992144,-15.559307104262
"1405","aNlPj3bFJBK69J0OLksAGw",4,0.112756851719766,0.434011114340552,3.45267217195935
"1406","ANPU16A2PHOSOYIq-z1qaA",4,0.0914799372166534,0.345190167074074,2.1810682152913
"1407","Ao57uER6nnpa2KULpZDFrg",3.5,0.0311074259118159,0.12524422692629,2.99675808992048
"1408","AoCIswBSDMPvTsmvT3QJUA",3.5,0.0306675817326396,0.101111645461306,1.89911575675018
"1409","AOLx-xr0JsFhle4K6xRHfQ",4.5,0.201398723729667,0.955594894918633,3.88057468315822
"1410","AoO0FJyUm01lmIJJTcPWEQ",4.5,0.157451651122076,0.711492274279518,4.05177294866198
"1411","AoQ53rJ0ZWvVgJYRXGduKQ",2,0.0506400728590427,0.0816601358250231,0.226519819171188
"1412","aOR_hD-xXsnU6bgVcJ3uXw",4,0.144287923230296,0.562752156836461,3.63219035468523
"1413","AOTOKHGbEorQSWr-KVmHZw",3.5,0.0899302450244876,0.275737609429912,2.87999696085296
"1414","aozcOaCMwOHG8s-lbZ6_gA",4,0.135488457311086,0.496366575632157,3.46193317827454
"1415","Ap6gsHZAT_ALSmBg2Zut3Q",4.5,0.0596744752558636,0.258622252954216,3.47844635220693
"1416","apCfJVnRyaw6oVUBKujpUQ",4,0.107762603609791,0.4383987033709,3.88281862171488
"1417","aPdDcFXPsWVxBhaXuZcDpw",4.5,0.16243152000815,0.75516829802627,4.32215669665263
"1418","apEc_VODyZJ9G3cvS_k2gw",3.5,0.090311545271837,0.283612688976182,1.98428522301773
"1419","Apee77IOW5uNS7eGJe6Srg",4.5,0.0948679796834968,0.46620880293218,2.72651981917119
"1420","ApEvXLmsPMWsUVEfPkrmfg",3,0.103987877436922,0.291931143337138,2.92269079592757
"1421","APgL23vh7f7H_wAGTl57xQ",4,0.155826343241075,0.698907197366839,4.02910638525036
"1422","ApN_f85W091Ufxq4_qYUzw",3,0.0832550874722619,0.203930025991101,-1.30265272974946
"1423","ApUCpJ9aa6yVgsde16gYrg",3.5,0.123823391746239,0.420971646974627,3.23124585403441
"1424","AqbgC7Gul5Es1rRzGNLDFA",3.5,0.105473769806296,0.357633199159341,3.35213965249261
"1425","aqD66Sve2mE4cq021LWQmA",4,0.276245016494442,1.21425146506996,1.51586228824967
"1426","AqdFUHo_is8NfBh_n7tlHg",3.5,0.0558680644294402,0.258127500793291,2.16261376896292
"1427","AqhtD_hMJEiOu19xE6s-Jw",4,0.394597077815343,1.72664554846554,3.58130688448146
"1428","aQislj2JFoGgSIgHwYQnJg",2.5,0.0532398892182728,0.130231495708613,-0.48413771175033
"1429","AQKLW1rUZVVlPwW60mxRtg",3,0.0545200239000569,0.131474067446688,1.70077173637489
"1430","aqoRViIivCPW4uOlyBvuWQ",3.5,0.241477431646972,0.998591086575447,2.08669376568276
"1431","ar90fbRbQtiyZLtwjwwXUg",4,0.125885127742239,0.480540064016418,3.5451487223492
"1432","AREcLLcwdP4xHg73XmXj1w",3.5,0.328721156570532,1.31488462628213,4
"1433","arKckMf7lGNYjXjKo6DXcA",4,0.179691455663374,0.863882518010288,3.58130688448146
"1434","aRkYtXfmEKYG-eTDf_qUsw",4.5,0.13879704853231,0.599963875279531,4.23002581157669
"1435","arqTt6XNdl3XJbTGm215OA",3.5,0.0314859338123871,0.099134807804125,2.47647272145456
"1436","artarS4sKnWvyo8njiUxCQ",4.5,0.0855425685577002,0.326129789339228,3.57092348550778
"1437","ARtxGEA68ZJAqqXpl4yH5Q",4,0.0198831826620146,0.0849942388285046,2.70077173637489
"1438","AryNioF9fxl8RYGiIE7fSA",3.5,0.0768758125698163,0.313733879577957,3.50559643882737
"1439","aS2aNPE861FI4dRrz1Z7Ow",3,0.210847935390234,0.688256710063217,2.73414203569632
"1440","asebFFgabg_lfoNpGJHZlQ",3.5,0.0911127773521032,0.303606461266718,3.42101344167115
"1441","ASNxwg9dD4-_F4H1uNN2KQ",3,0.0346523448423181,0.11573267869884,2.39781735308175
"1442","AsSCv0q_BWqIe3mX2JqsOQ",4,0.127733587565057,0.525273257413849,3.95065188013973
"1443","aSW8D-uiz8mupVU8XNlZlw",3,0.103314798339476,0.360311148573872,2.10625604088189
"1444","AsX-6ECbV83zGJLUVMre9w",3.5,0.191323145167839,0.695886129188154,3.27759266577898
"1445","ASxUPQGzDomkggD6S4brpg",3.5,0.0323506836363398,0.133175146778225,-1.83781167920893
"1446","AT8Q93hoVJtnvh3VtK0rrw",4,0.0644619345200388,0.257847738080155,4
"1447","At8s2nEl6ms75r7JF7VJWg",2.5,0.0941973052324728,0.338980901168468,2.15321992767551
"1448","atbvu3MxnDgpQfZgvPZz2Q",3.5,0.0117311969241467,0.0398621017378488,2.95438842367907
"1449","AtcthKiiImxkZAm3w8ACzA",1.5,0.175413830880774,0.178256218224419,0.834435769089428
"1450","ATeF8pmKd50Xx6Nkd_BsXw",3,0.0282870455139429,0.121161788863263,-8.70620473617469
"1451","ATnqWRvN4OUK97M_68Ipxw",4,0.0588986904826015,0.257133437225336,3.52586749853168
"1452","aTUHVjsSH7YLV_wD3i4Lsw",3.5,0.0429225134062831,0.173781249146154,2.56762399020232
"1453","auA1XPJiZ8ZjSaGNffQrbQ",4,0.152527414424762,0.667066882285322,2.72651981917119
"1454","AuGGWt7dV11fRBl_LPQGwg",4,0.0769813373426643,0.29314840455916,3.64343711074116
"1455","aUHHfCiFtGhN5R6KXCsBKw",3.5,0.172531654004793,0.703946434683101,2.31768787420361
"1456","auorqdHiATGZHVd-sd79ZQ",4,0.094610282162589,0.393484430255896,3.68300256882557
"1457","aV4g1yMKv75FZGWs4a_2Bw",3,0.115499230604065,0.314686893926692,0.749670636771817
"1458","AvaV8EHR0m06uiNxikJabg",2.5,0.127185556198398,0.297540216202449,1.53140217047879
"1459","aVBebzA7D9DpQ-JbiCxQNg",2.5,0.0706095865007615,0.233115199766531,1.99312487202763
"1460","AvBWthL1cLqMYnltQ6qF5g",2,0.252875720024147,0.624511015504823,-16.559307104262
"1461","avfiJjDXbajp1LAGJj9AVQ",3,0.381001419488643,1.02400567795458,1.24402193382983
"1462","avhNXYkbGmTpUMDGw-imvg",3,0.0734225350060485,0.249829528627867,1.22651981917119
"1463","aVNZqbolVkb3o0iGCmZO4w",4,0.0880252229230894,0.321802626592358,3.28933017303001
"1464","aVOtBHKOlH7w6pY9Ou-28A",1.5,0.329241493190769,0.329241493190769,1
"1465","avPNEqlXgyBvTXjb-ujQFA",2,0.00941082950963678,0.0117315676731311,-0.636834728962781
"1466","AVUpq52fSE9q3v9tO-i_3g",3,0.136379807418235,0.3777669862708,2.02502638781404
"1467","AvYCBmzdcpbFIvPnA-NS3g",3,0.043660638733994,0.116919605254102,-3.85310236808735
"1468","AW1uq13zFslTBoD6vL99Bw",4,0.17237461130128,0.715271462919077,3.62907660449951
"1469","AWeXBdUdtM34lKF4LA8XhA",3.5,0.029440868899716,0.090625817242614,-16.559307104262
"1470","awJTMRbRbrLRZirPe2DXJA",3,0.0588232035407667,0.18902291880837,1.93982897496169
"1471","aWMxTWSEqBvH2KhdGPLibQ",3.5,0.102926362980823,0.511293359792748,1.86316527103722
"1472","awT0OaO_dX9zGJly6wGFaw",5,0.135082604593443,0.671972057343829,4.40490302739395
"1473","Ax11wyp-FudujeU9nejQbw",4,0.0572834399890255,0.232567549230913,3.82330457022926
"1474","AX56yxldIb7TPBHMaPqOmg",2.5,0.0363354149899902,0.103373529809204,0.445739743239479
"1475","AX8lx9wHNYT45lyd7pxaYw",4,0.16908350199373,0.721324977724399,4.0126736545458
"1476","axE3XDEO5VfY4OztDich4Q",4,0.122499453200017,0.477742904522431,2.8504008547582
"1477","AXJQb44RGuUuwekE8Mdelw",2.5,0.312545368260502,0.794227407192573,0.712723841867495
"1478","AXok1a8w0gNhdrWZ7L633g",3,0.172373961825309,0.544852360266146,3.01256647809898
"1479","aXRtJioBYidoHdS2GTTKhA",3.5,0.122883173526941,0.46133636160722,3.43181758413217
"1480","aXvxxzGCXorHp0pAny-XYw",4.5,0.00349500244340554,0.0139800097736222,4
"1481","AxZgodWs-nWgBTNSALH4yg",4.5,0.162406441558265,0.717140950407144,3.62418494581421
"1482","AYAb0qJX5wuT2sRtz4CjpA",4,0.249341004513685,1.02457348813058,3.21985986246368
"1483","AyPmMe8GW6J26NvT_oI88Q",3,0.00472893602424059,0.0154488549856635,0.51586228824967
"1484","ayTBDjx-S7TH4maWKBiAFw",4,0.222439977716461,0.946884796634559,3.67547495885689
"1485","AyvyWENKpPBOFnFFkZuAyQ",4,0.10045730857941,0.35308948119775,3.41903624982897
"1486","Az_IY3TgnOcnh1dXd7GZLg",4,0.116088886002695,0.416710076926695,3.78635106192026
"1487","Az5noUNNAd4nnCa2dLNTGQ",3,0.0058589006483627,0.0163650012509302,2.66117774474011
"1488","Az69nueCy94SVKkWaNNR0Q",4.5,0.132320365626495,0.567426127736039,4.05848337992416
"1489","aZ7_6RCmDpwTVWybClDxbQ",2.5,0.449704582776422,1.04881833110582,-16.559307104262
"1490","AZAd_Zhv4UiJZ1x2FRPqIA",2.5,0.110383492831898,0.294655411336007,1.86463031266936
"1491","azBHKHqif0NXO3xcALo5VQ",3.5,0.0593955191401743,0.194982038707927,2.99673080068366
"1492","AzDfm1RUDMrKIsBeDv04nQ",4.5,0.202970711661006,0.951177349481018,4.01985587025751
"1493","aZe9f7korrhFTNMPxVbMXA",3.5,0.123953468441341,0.49109007191673,1.87196032672219
"1494","aZFxdrDmfO10e3k2LNNFPw",3.5,0.167025013050432,0.567078198861877,2.63926491950642
"1495","azLb_kP6VHKSF0dMTfc3rA",3.5,0.119968888420834,0.484776362828358,3.13939510516726
"1496","AzNRSPu8LcsedsfZ694uCw",2.5,0.275183291637344,0.339996654756246,-0.762136813856149
"1497","AZrHgTEzuwrki9eBGjWBIg",2.5,0.192652859847947,0.385389074486716,0.726519819171188
"1498","AZs2wkzSZ78uM5uQb430rg",1,0.00840462244725897,0.00840462244725897,1
"1499","AzYy17rSt1tNtyGhGumkHw",3.5,0.00863086503909313,0.0321519909186299,0.464898180167026
"1500","b_-Y_imoV4YW2aoykosZHw",4,0.267071668931783,0.935358344658917,1.97884391584177
"1501","b_DxOFwxbEf5wHz3kbJgeQ",2,0.136603600134426,0.147881287112218,0.579868929012616
"1502","B_fVPPUxw0TA9TfT5NB5AQ",4,0.199234573632926,0.864800213273456,3.54263236886373
"1503","B_GQytwRJQqOXnemci5Bdw",3,0.00624081840014758,0.0190110917383577,0.551157604562334
"1504","b-6GC5VpE3tHZTcWmZynfg",5,0.29153534344114,1.45342045831113,3.95438842367907
"1505","B-9mkiNmeFZY2g-794MUJA",4,0.0425485281610632,0.184755958476892,2.93982897496169
"1506","B-FG89Jw729_i5rfA7FT7A",4,0.080277898888121,0.267729036309118,2.91589077057898
"1507","B-sTZPVQjZUNNICer6VhYg",2.5,0.289846950946535,0.506511437649381,0.761149366316432
"1508","b-t3nNmRw6alKw4aSqAgPg",3.5,0.163225296153051,0.560378304973794,3.04974553086914
"1509","B-WxQYb3A9SKyGm2aqk9tg",2.5,0.12257875616053,0.467129149447901,0.934132936881324
"1510","b02lt9MkIhiOgrQozTARsw",4,0.0991930075680187,0.465126918186976,0.737863186143851
"1511","B0WC52tnLIBSW2s3Wl8HQQ",4.5,0.0961098208232394,0.448353939978179,4.31111712307712
"1512","b0XSFuuhNZ70-x6ikR3C5A",3,0.106373427744509,0.464849058758709,1.88099839186505
"1513","b1aTHVkqCa4kZITbu9khtA",3.5,0.0909659904322592,0.337423878100429,3.28720830928794
"1514","b1d8nKDgizi3K8Jw6llksw",3.5,0.0673038840287831,0.289583316069022,2.39545802364382
"1515","b1rF_Y3xbdPwP_z9NHFMjQ",4,0.178220566185759,0.715034064529083,3.55715279914916
"1516","b1USJoEOGPMrYYfjnyWJHw",2,0.086510384065502,0.116521918499799,0.232449090083513
"1517","b32H7A3frbYanwO3564efw",3,0.246155608253122,0.25796569744802,-3.40353697299928
"1518","b3MaC7nWia6uYvJrP8iu1w",4,0.0697571971701931,0.285316369222192,3.88839416327949
"1519","b3XRsPa7oNYxW53hkvKfzQ",4.5,0.0750412803435528,0.365932671376263,1.46489818016703
"1520","b4AixXXZenN1776yDI8BQg",4,0.0938509240228146,0.297402995934674,2.1810682152913
"1521","B4gZkGO_MtZRXt20yyM-EA",4.5,0.0919878652559811,0.367951461023924,4
"1522","b4hI0x_vgagZyF_D-OqCLA",3,0.0196889711664208,0.0489065802061929,2.16139021655525
"1523","b4x_YamIghS9L5qvUQQJbA",5,0.182937267123182,0.914686335615909,5
"1524","B4xI73kEOfBPeoo4LTVC9w",3,0.0972255507555998,0.375967147939041,2.77729507239979
"1525","B54ozdLlH5ozkwnweskhYg",3.5,0.0886645979491965,0.2769677482647,3.22169834010873
"1526","b5F2WCGUnwfh7z9N2AZ-nw",3.5,0.220247653036565,0.97117970261206,-2.07020363966595
"1527","B5hhRbxDIADG-bFaQIEWag",4,0.138405174895894,0.564011554519501,3.51424074150454
"1528","b5OBIHUqtJNsOCZpwSpUWQ",1,0.19495727031932,0.19495727031932,1
"1529","b5sP47L2NiBXqbsiOnR7cw",3.5,0.137306938446492,0.548411930944237,3.24471097896044
"1530","B5U4D5Juzwxr8e6fS11xuw",4.5,0.366304337134863,1.63188401520611,2.89911575675018
"1531","B6sT5YGBYB9KfhkiZtzQ4A",4,0.150191561520527,0.640551508824582,3.85816516616339
"1532","b6ZagkhPwEwQCDBB7KkVPA",3.5,0.0951218826151484,0.328158524468402,2.87253812166949
"1533","b7-1zOz2yaQZ7JUHqHLAlA",3.5,0.0671341807469088,0.271286985796482,3.20916587950762
"1534","b7GM0x9zZU5gq1aXErUf7Q",4.5,0.083118062496498,0.373533495509098,4.55849394310231
"1535","b8olDL4gMsQXBT1NqBkhWg",3,0.109490334728851,0.461739430108675,2.95037492486201
"1536","B8ujMtvvpHyEQ2r_QlAT2w",4,0.106033506362739,0.428225128795266,3.9558515804694
"1537","B9337ajJcmVBztIMAPUWAA",3,0.187166718373271,0.548666873493085,2.48942195792088
"1538","b9dv7Q0A8XcJ44zzTDJeYw",3.5,0.0430497407074479,0.154375117974211,3.06378192693438
"1539","b9p_PT8qXvaRWbuZHCSqXA",2.5,0.0925441866851485,0.207783631587479,-0.201768486499641
"1540","b9svM7RoDUAVnzjFBmf3Ow",4,0.117631582956891,0.4883432130217,3.6232090736051
"1541","BAKRDK_sZk-B06jKWz9hVg",3.5,0.111003122780689,0.386969732299935,2.2309462331009
"1542","bAkVxrXzYO3772VF6o0_cA",4,0.0572842109884531,0.240243674683091,3.42342043849305
"1543","BbasiqJzUlZtldb0r7RvBQ",2.5,0.0305808083814305,0.121614872055447,-9.70620473617469
"1544","bBbzOAtmmgdou5lCFEKr9w",3,0.0665222952577946,0.209407924366853,2.82430118840965
"1545","bbcMao703oGQPsZ6wvPirQ",4,0.239884088454086,1.0069413498542,3.79471317633144
"1546","bbiV-lPmRaK_gjzE77x_jA",3.5,0.043073695983571,0.171025709140636,2.60545642340347
"1547","bbmuF6LtbP51bk0Ia0p1rw",2.5,0.154926386116744,0.453780063216691,2.49915305570067
"1548","BBPkwpj9kSeDuy0uOwWHJA",4,0.127710281931609,0.519166564838433,3.6102933078943
"1549","BBQe1NQW0s-SKjBBHelJ_A",2.5,0.17412297023486,0.359703725185008,-2.5044783458756
"1550","BbUb_2ra3Mnq5JXj65bpLg",4.5,0.0818214112712001,0.390174013779431,3.85038586818744
"1551","bc_nukU3dtZ6zGm4oXqeuA",3.5,0.00598759488649292,0.0208196339469917,2.23244909008351
"1552","bc-lE-wGVAsUrX-kJhtY-Q",4,0.18452167817552,0.707755228389216,3.66018717134906
"1553","Bc-whgNf9N1VdcxAqfpjGA",3,0.176896057948002,0.436744776257919,1.88463613264052
"1554","bc3AXuhpyrn7tnmhj1gIeA",4,0.170793547797268,0.683174191189073,4
"1555","Bc4DoKgrKCtCuN-0O5He3A",4.5,0.131326195520333,0.597785674032605,4.4501315623992
"1556","Bc5bgPG1MlTc75G0A-_7fg",3.5,0.0765343198768227,0.302243508454659,2.85910001438641
"1557","bc5s3fKKgCwuzC5xHcfxCw",4,0.0703398861995542,0.313101617056532,3.12201096691492
"1558","bCdHOMlj81oj8uPGBCZxWg",3,0.0109733596278905,0.0324613062946544,-0.461249700263426
"1559","BCG63gh2_YNBEBUNBjk-3A",3.5,0.0267143078089362,0.0927512789900524,2.45438842367907
"1560","BcRb2bBN9pGdV8Ef5-dKUA",4,0.0972500486699203,0.383268544177292,3.52842653269227
"1561","BCsYkzqxGY_xmi5q_ayFDw",4,0.166485661261334,0.724079253042666,3.93344522989851
"1562","bd2G9twGt2En6wlg2sAsmg",4.5,0.119724670936825,0.563590310038692,4.15413506758863
"1563","bdGLua8IsX1YxRLqtDLixA",4.5,0.210227115724013,0.839702443865416,3.4088439371018
"1564","bDR6kF5Aw9guBkaahSAchw",4,0.119780388976638,0.402165656963381,3.3980399180875
"1565","BdSY-BHmH0BCCv47mOOS0g",4,0.144791181205512,0.589852965434802,3.57269964865617
"1566","bDtXbXItjJSZ6oo3SnWKhw",4,0.0698925495102731,0.323234020800581,3.68422615131995
"1567","Bdwv20CSRQ6hGlkQtn67xw",4.5,0.31432254298344,1.5025431500588,3.23244909008351
"1568","BDXKnMfbY1vraCXAKx0j7Q",3.5,0.18958357137756,0.59230180567308,0.743920653444382
"1569","bE_0Ma3nEBd9sjcZKlRLKQ",3,0.0455737463275261,0.11836871845205,-9.70620473617469
"1570","bElcA8EVG74VKKmAm2QLeg",3,0.076049526907536,0.283026215797588,2.3022214481971
"1571","bEQjf7c-9qkNWgXvriSGZw",3.5,0.115357571679539,0.415165627749066,2.8397484690263
"1572","BESmH-lmMm34_EefL8X9fQ",4,0.130418780453156,0.551498401536314,3.95601613578783
"1573","bewtZL-VV1oeGUdAhHVz6Q",4,0.218935189557667,0.825013737406955,3.38400510248271
"1574","bexPpkHMthuCaeC0g0Lrfg",3,0.12837208252356,0.569766420731415,-1.96827542350066
"1575","beZVUfO1d2fS0wG8Alrvhg",4,0.00976972490813591,0.039109955301337,3.58659661395858
"1576","BF0XhsT8mEv6gpxru_8Syg",4.5,0.00736638302653207,0.0368319151326603,5
"1577","bF7KQ6AQK5rBS7aOFKtlWg",4.5,0.13404629730386,0.589808397375632,4.07864455975085
"1578","BFBDSPDUhF5U_d1bKaxWiw",4.5,0.0279032728253905,0.135825483508089,3.52601439532171
"1579","bFbMSd2F88vEytI84L0H7Q",3.5,0.0805710784450091,0.365275566672818,2.16261376896292
"1580","BfDgmYTPfD1eEs21On4FXA",3,0.206809810034045,0.68551662761886,2.16710212263878
"1581","bfQKb4mgP2hk_5MeX7WAQA",3.5,0.140018186301467,0.67428549305275,1.44573974323948
"1582","bFvqYJhVQ3BQIMSVnQdVNA",4,0.158289561931864,0.739491467159201,3.55734986977213
